Date,Symbol,Open,High,Low,Close,Volume
2023-06-30,GAS,53.43,53.76,52.99,53.53,3376449
2023-07-01,GAS,54.4,54.62,53.75,54.29,3168539
2023-07-02,GAS,55.53,56.08,55.16,55.46,941112
2023-07-03,GAS,54.12,54.31,53.79,54.14,1627273
2023-07-04,GAS,54.98,55.59,54.46,55.14,3122374
2023-07-05,GAS,57.58,57.91,57.42,57.71,1544256
2023-07-06,GAS,59.53,59.68,59.15,59.42,3699181
2023-07-07,GAS,59.36,60.05,59.07,59.48,1261817
2023-07-08,GAS,58.67,59.18,58.39,58.55,3738020
2023-07-09,GAS,58.54,58.8,57.98,58.63,2458860
2023-07-10,GAS,59.53,59.85,59.37,59.66,3228247
2023-07-11,GAS,60.6,61.15,59.87,60.3,2625013
2023-07-12,GAS,61.7,62.22,61.29,61.67,4307403
2023-07-13,GAS,59.29,59.64,58.87,59.34,2629796
2023-07-14,GAS,58.12,58.72,57.86,58.27,1219164
2023-07-15,GAS,58.72,58.98,58.39,58.53,4386116
2023-07-16,GAS,57.63,58.32,57.45,57.78,2785354
2023-07-17,GAS,57.04,57.3,56.84,57.08,4203306
2023-07-18,GAS,56.71,56.91,56.23,56.6,3806428
2023-07-19,GAS,55.08,55.35,54.78,55.16,4938557
2023-07-20,GAS,54.28,54.66,53.79,54.1,2852283
2023-07-21,GAS,52.47,53.25,52.21,52.79,4769588
2023-07-22,GAS,52.6,52.92,52.07,52.59,1906993
2023-07-23,GAS,53.29,53.72,52.94,53.32,2733412
2023-07-24,GAS,53.53,54.05,53.28,53.6,4726549
2023-07-25,GAS,52.69,53.15,52.39,52.64,946267
2023-07-26,GAS,51.82,52.28,51.47,51.82,2493615
2023-07-27,GAS,52.33,52.53,52.03,52.3,1192203
2023-07-28,GAS,51.64,51.99,51.47,51.66,1053757
2023-07-29,GAS,51.14,51.52,50.86,51.17,3837078
2023-07-30,GAS,52.66,53.03,52.48,52.68,1226180
2023-07-31,GAS,50.69,50.9,50.34,50.78,1026972
2023-08-01,GAS,51.68,51.98,51.21,51.81,1511256
2023-08-02,GAS,50.41,50.59,50.14,50.39,935129
2023-08-03,GAS,50.52,51.01,50.01,50.47,3374599
2023-08-04,GAS,50.95,51.11,50.46,50.89,4512668
2023-08-05,GAS,51.86,52.17,51.46,51.92,2527292
2023-08-06,GAS,50.55,51.11,50.13,50.72,4842838
2023-08-07,GAS,48.97,49.43,48.5,49.17,2993294
2023-08-08,GAS,48.25,48.43,47.85,48.22,1845307
2023-08-09,GAS,48.64,48.96,48.45,48.71,4285998
2023-08-10,GAS,47.66,48.11,47.39,47.58,1182512
2023-08-11,GAS,47.87,48.2,47.47,47.88,3900271
2023-08-12,GAS,47.6,47.84,47.29,47.51,1036792
2023-08-13,GAS,47.51,47.74,47.06,47.49,1111193
2023-08-14,GAS,48.63,49.07,48.41,48.74,2740693
2023-08-15,GAS,48.86,49.25,48.29,48.76,1952546
2023-08-16,GAS,46.87,47.03,46.4,46.82,2201455
2023-08-17,GAS,47.34,47.84,47.23,47.42,4436932
2023-08-18,GAS,47.66,48.1,47.41,47.7,1397313
2023-08-19,GAS,47.66,48.06,47.07,47.54,4130222
2023-08-20,GAS,47.66,48.15,47.54,47.84,3275515
2023-08-21,GAS,48.29,48.7,48.02,48.23,4249583
2023-08-22,GAS,47.69,47.93,47.24,47.7,3958966
2023-08-23,GAS,49.82,50.04,49.51,49.88,3931074
2023-08-24,GAS,49.98,50.68,49.87,50.22,1592650
2023-08-25,GAS,49.37,49.83,48.98,49.57,2887322
2023-08-26,GAS,51.09,51.22,50.97,51.12,1444714
2023-08-27,GAS,51.8,52.23,51.49,51.67,859154
2023-08-28,GAS,50.39,50.56,50.16,50.28,3357779
2023-08-29,GAS,52.36,52.87,51.88,52.26,3745823
2023-08-30,GAS,52.41,52.95,51.91,52.51,2897483
2023-08-31,GAS,52.99,53.21,52.63,52.96,4589387
2023-09-01,GAS,54.35,54.87,53.94,54.32,1333408
2023-09-02,GAS,53.29,53.62,52.96,53.16,2752896
2023-09-03,GAS,52.81,53.38,52.53,52.96,2251587
2023-09-04,GAS,54.41,54.72,53.8,54.27,1759205
2023-09-05,GAS,54.5,54.71,54.01,54.44,1418457
2023-09-06,GAS,54.67,55.08,54.49,54.76,4740223
2023-09-07,GAS,56.22,56.67,55.99,56.24,1203658
2023-09-08,GAS,57.61,58.08,57.32,57.61,2891485
2023-09-09,GAS,57.97,58.42,57.49,58.13,1643627
2023-09-10,GAS,58.77,59.19,58.51,58.64,4760980
2023-09-11,GAS,58.85,59.27,58.42,58.75,2317199
2023-09-12,GAS,58.67,58.95,58.12,58.41,3849199
2023-09-13,GAS,60.38,61.12,59.88,60.59,2875790
2023-09-14,GAS,61.58,61.96,61.13,61.66,934297
2023-09-15,GAS,60.98,61.33,60.5,60.81,1879699
2023-09-16,GAS,59.94,60.29,59.4,59.7,2064396
2023-09-17,GAS,57.39,57.6,56.77,57.16,4824568
2023-09-18,GAS,56.61,57.16,56.07,56.43,1389950
2023-09-19,GAS,55.9,56.28,55.27,55.77,1870097
2023-09-20,GAS,57.12,57.41,56.62,57.0,1048385
2023-09-21,GAS,56.63,56.75,56.14,56.57,4769040
2023-09-22,GAS,56.61,56.98,56.26,56.65,2152385
2023-09-23,GAS,56.86,57.27,56.51,56.85,2901113
2023-09-24,GAS,57.0,57.29,56.79,57.06,2250676
2023-09-25,GAS,58.43,58.98,57.92,58.33,5034177
2023-09-26,GAS,58.34,58.81,57.76,58.51,3753859
2023-09-27,GAS,57.5,57.97,57.12,57.49,3944425
2023-09-28,GAS,57.91,58.16,57.57,58.0,4254200
2023-09-29,GAS,59.97,60.19,59.84,60.01,3991488
2023-09-30,GAS,62.51,62.82,61.93,62.53,4946967
2023-10-01,GAS,63.4,63.62,63.07,63.47,4099437
2023-10-02,GAS,63.62,63.86,63.33,63.66,1362943
2023-10-03,GAS,66.06,66.57,65.89,66.04,3934471
2023-10-04,GAS,67.33,67.78,66.96,67.29,4652387
2023-10-05,GAS,66.82,67.31,66.39,66.97,3394774
2023-10-06,GAS,67.03,67.28,66.54,66.91,904693
2023-10-07,GAS,66.0,66.55,65.65,66.02,1886535
2023-10-08,GAS,64.75,64.95,64.58,64.75,4696208
2023-10-09,GAS,65.14,65.33,64.7,65.03,2164857
2023-10-10,GAS,65.84,66.5,65.53,65.85,4793369
2023-10-11,GAS,67.08,67.24,66.77,67.01,2770275
2023-10-12,GAS,67.2,67.77,66.54,67.17,1333848
2023-10-13,GAS,69.02,69.45,68.7,69.0,2140854
2023-10-14,GAS,68.82,69.42,68.49,68.74,4651710
2023-10-15,GAS,70.32,71.36,69.83,70.7,3751741
2023-10-16,GAS,71.65,71.82,71.19,71.63,2690461
2023-10-17,GAS,71.1,71.92,70.81,71.36,1421570
2023-10-18,GAS,71.39,71.9,71.16,71.44,1449050
2023-10-19,GAS,71.26,71.43,70.48,71.17,1109006
2023-10-20,GAS,69.88,70.16,69.2,69.78,1811293
2023-10-21,GAS,71.78,72.38,71.49,71.84,2346073
2023-10-22,GAS,71.83,72.33,71.45,71.85,940469
2023-10-23,GAS,68.98,69.14,68.53,68.94,3459687
2023-10-24,GAS,67.95,68.52,67.77,67.94,1455927
2023-10-25,GAS,67.09,67.27,66.37,66.93,3987781
2023-10-26,GAS,67.17,67.72,66.83,67.31,1519559
2023-10-27,GAS,67.85,68.29,67.32,67.71,1746675
2023-10-28,GAS,68.71,69.22,68.29,68.72,2139405
2023-10-29,GAS,69.72,70.24,69.09,69.43,2393720
2023-10-30,GAS,68.96,69.61,68.34,68.98,4836612
2023-10-31,GAS,70.9,71.31,70.4,71.16,4224181
2023-11-01,GAS,70.69,71.04,70.42,70.59,832849
2023-11-02,GAS,70.3,70.65,70.02,70.4,1214183
2023-11-03,GAS,70.29,70.59,69.84,70.3,4277080
2023-11-04,GAS,67.92,68.48,67.51,68.06,3725495
2023-11-05,GAS,70.37,70.85,69.82,70.41,2635184
2023-11-06,GAS,67.99,68.37,67.36,68.18,2568158
2023-11-07,GAS,69.32,69.82,69.11,69.3,2616071
2023-11-08,GAS,69.87,70.66,69.21,70.0,2688133
2023-11-09,GAS,69.73,70.25,69.11,69.68,1262087
2023-11-10,GAS,72.16,72.49,71.96,72.22,2736848
2023-11-11,GAS,73.58,74.09,73.16,73.36,2839641
2023-11-12,GAS,73.67,74.28,73.29,73.47,2212558
2023-11-13,GAS,74.79,75.02,74.51,74.77,2128615
2023-11-14,GAS,76.14,76.57,75.72,76.15,4526618
2023-11-15,GAS,76.14,76.51,75.77,76.1,1028622
2023-11-16,GAS,76.02,76.23,75.27,75.91,2775521
2023-11-17,GAS,78.62,79.19,78.18,78.71,4217529
2023-11-18,GAS,79.5,80.31,78.96,79.6,4393868
2023-11-19,GAS,81.65,82.17,81.08,81.55,3594873
2023-11-20,GAS,80.83,81.09,80.14,80.75,3344184
2023-11-21,GAS,82.49,82.91,82.19,82.41,2301789
2023-11-22,GAS,80.22,81.0,79.52,80.08,4225498
2023-11-23,GAS,83.9,84.17,83.53,83.9,5491145
2023-11-24,GAS,82.93,83.68,82.5,82.94,2148527
2023-11-25,GAS,81.2,81.86,80.76,81.22,2173502
2023-11-26,GAS,83.87,84.38,83.42,83.91,4862559
2023-11-27,GAS,85.72,86.28,85.03,86.0,3995712
2023-11-28,GAS,85.71,85.99,84.74,85.57,3613142
2023-11-29,GAS,87.11,87.67,86.65,87.0,3852099
2023-11-30,GAS,87.84,88.77,87.26,87.96,4418603
2023-12-01,GAS,86.0,86.58,85.13,85.97,2579818
2023-12-02,GAS,86.74,87.03,86.22,86.65,2883435
2023-12-03,GAS,87.85,88.43,87.26,87.91,2630876
2023-12-04,GAS,89.8,90.57,89.03,90.0,4307736
2023-12-05,GAS,85.77,86.15,85.6,85.85,2138667
2023-12-06,GAS,87.19,87.76,86.8,87.0,4356432
2023-12-07,GAS,88.24,88.51,87.18,87.95,2696130
2023-12-08,GAS,86.95,87.6,86.44,86.98,3060520
2023-12-09,GAS,86.74,87.87,86.04,87.09,1213390
2023-12-10,GAS,87.42,88.08,86.45,87.24,4177760
2023-12-11,GAS,82.96,83.22,82.13,82.71,4041223
2023-12-12,GAS,82.79,83.08,82.15,82.74,3502650
2023-12-13,GAS,84.21,84.79,83.78,84.16,1536556
2023-12-14,GAS,80.67,81.32,79.95,80.77,1387297
2023-12-15,GAS,79.13,79.86,78.78,79.0,2743666
2023-12-16,GAS,79.27,79.58,78.64,79.15,3119939
2023-12-17,GAS,77.85,78.4,77.32,78.0,2550280
2023-12-18,GAS,78.69,78.96,78.29,78.66,3938467
2023-12-19,GAS,79.44,80.08,79.24,79.56,4202368
2023-12-20,GAS,79.05,79.56,78.75,79.05,2304245
2023-12-21,GAS,77.16,77.66,76.47,76.86,2117497
2023-12-22,GAS,76.88,77.23,76.71,76.9,2942697
2023-12-23,GAS,76.65,77.02,75.51,76.11,3277819
2023-12-24,GAS,73.46,73.97,73.23,73.74,3003694
2023-12-25,GAS,73.71,74.36,73.25,73.71,3967479
2023-12-26,GAS,72.49,73.15,72.26,72.56,966965
2023-12-27,GAS,72.54,72.71,71.89,72.4,2007983
2023-12-28,GAS,71.87,72.02,71.02,71.73,1924753
2023-12-29,GAS,72.91,73.21,72.39,72.81,4810584
2023-12-30,GAS,73.19,73.52,73.01,73.23,2429314
2023-12-31,GAS,72.8,73.09,72.19,72.82,1413712
2024-01-01,GAS,73.93,74.64,73.18,73.81,3944609
2024-01-02,GAS,71.2,71.71,70.73,71.13,4963455
2024-01-03,GAS,73.92,74.44,73.56,73.91,4360597
2024-01-04,GAS,73.97,74.72,73.43,74.14,2063936
2024-01-05,GAS,72.17,72.44,71.58,72.17,5261004
2024-01-06,GAS,70.94,71.47,70.24,70.79,4641688
2024-01-07,GAS,71.67,72.18,71.34,71.71,4032105
2024-01-08,GAS,72.07,72.75,71.23,71.86,3795737
2024-01-09,GAS,71.94,72.18,71.62,71.95,1683361
2024-01-10,GAS,73.87,74.62,73.67,74.02,4091820
2024-01-11,GAS,72.75,73.3,72.03,72.9,3451755
2024-01-12,GAS,68.54,69.07,67.8,68.45,1909433
2024-01-13,GAS,69.79,70.55,69.63,69.9,3239479
2024-01-14,GAS,67.99,68.86,67.84,68.19,2101731
2024-01-15,GAS,66.45,67.36,66.29,66.7,4642748
2024-01-16,GAS,66.99,67.59,66.69,67.21,2637243
2024-01-17,GAS,65.82,66.56,65.54,66.0,954769
2024-01-18,GAS,65.57,66.05,65.13,65.53,1629378
2024-01-19,GAS,66.07,66.83,65.6,66.23,1525131
2024-01-20,GAS,66.2,66.5,65.88,66.07,1990044
2024-01-21,GAS,63.12,63.29,62.71,62.91,1415243
2024-01-22,GAS,67.87,68.85,67.25,68.25,5528161
2024-01-23,GAS,69.33,69.67,68.73,69.03,3986057
2024-01-24,GAS,66.47,66.77,66.28,66.54,4487728
2024-01-25,GAS,67.16,67.47,66.71,67.21,1297263
2024-01-26,GAS,67.9,68.24,67.64,67.92,1660923
2024-01-27,GAS,68.8,69.32,68.36,68.68,1828927
2024-01-28,GAS,66.04,66.64,65.63,65.97,3191340
2024-01-29,GAS,65.59,66.05,65.1,65.7,1488000
2024-01-30,GAS,62.97,63.28,62.63,62.81,5213066
2024-01-31,GAS,63.54,64.06,63.24,63.42,2118291
2024-02-01,GAS,63.05,63.51,62.63,62.88,4741706
2024-02-02,GAS,61.99,62.19,61.65,61.9,3608447
2024-02-03,GAS,61.41,61.96,60.91,61.47,3889397
2024-02-04,GAS,60.54,60.96,59.9,60.46,1365810
2024-02-05,GAS,58.03,58.58,57.58,58.08,1355218
2024-02-06,GAS,58.37,58.63,57.84,58.32,1026053
2024-02-07,GAS,58.33,58.5,57.9,58.36,3180601
2024-02-08,GAS,58.94,59.46,58.76,58.97,3513275
2024-02-09,GAS,60.58,60.77,60.21,60.59,4280486
2024-02-10,GAS,61.37,61.96,61.18,61.62,3683062
2024-02-11,GAS,62.61,62.93,62.01,62.51,2214384
2024-02-12,GAS,64.06,64.48,63.78,63.94,4746385
2024-02-13,GAS,65.64,66.07,65.05,65.19,1648906
2024-02-14,GAS,65.46,65.73,65.26,65.57,1388114
2024-02-15,GAS,66.34,66.54,66.0,66.28,2413142
2024-02-16,GAS,65.93,66.34,65.47,65.71,3110236
2024-02-17,GAS,66.29,67.0,65.77,66.35,3728037
2024-02-18,GAS,64.89,65.42,64.54,64.93,4530749
2024-02-19,GAS,64.55,65.03,64.1,64.5,3991875
2024-02-20,GAS,64.6,65.14,64.38,64.66,2510114
2024-02-21,GAS,65.26,65.45,64.9,65.24,991007
2024-02-22,GAS,63.37,64.13,62.85,63.51,1162060
2024-02-23,GAS,64.26,64.57,63.98,64.13,3917467
2024-02-24,GAS,64.42,64.91,63.81,64.51,1421740
2024-02-25,GAS,66.92,67.67,66.57,67.16,3682037
2024-02-26,GAS,65.43,66.08,64.87,65.56,1037520
2024-02-27,GAS,65.19,65.57,64.84,65.1,3885772
2024-02-28,GAS,66.96,67.77,66.38,67.15,1339049
2024-02-29,GAS,68.56,69.31,68.23,68.64,3989935
2024-03-01,GAS,69.49,69.86,68.97,69.31,3920025
2024-03-02,GAS,68.12,68.81,67.53,68.31,4513734
2024-03-03,GAS,67.54,68.09,67.15,67.48,1600385
2024-03-04,GAS,69.65,70.33,68.93,69.45,1861709
2024-03-05,GAS,69.24,69.63,69.09,69.24,2191972
2024-03-06,GAS,68.58,68.78,68.13,68.5,4028169
2024-03-07,GAS,70.56,71.19,69.93,70.41,4928956
2024-03-08,GAS,70.8,71.14,70.14,70.79,4339717
2024-03-09,GAS,71.7,72.21,71.07,71.58,4949671
2024-03-10,GAS,72.21,72.79,71.55,72.08,1669118
2024-03-11,GAS,72.68,73.05,72.34,72.59,3881123
2024-03-12,GAS,72.04,72.87,71.33,72.16,2640497
2024-03-13,GAS,74.15,74.64,73.37,74.09,2499397
2024-03-14,GAS,73.65,74.03,72.9,73.45,3870487
2024-03-15,GAS,72.6,73.05,72.27,72.54,2451065
2024-03-16,GAS,72.63,72.86,72.38,72.66,1748600
2024-03-17,GAS,73.64,73.82,73.17,73.59,4083940
2024-03-18,GAS,73.35,74.06,72.77,73.6,3545995
2024-03-19,GAS,73.01,73.78,72.52,73.19,4839276
2024-03-20,GAS,72.85,73.65,72.3,73.02,1321863
2024-03-21,GAS,71.77,72.32,71.11,71.71,3481414
2024-03-22,GAS,72.09,72.56,71.6,71.98,3638511
2024-03-23,GAS,71.04,71.82,70.74,71.18,3245426
2024-03-24,GAS,69.28,69.98,68.74,69.53,2323108
2024-03-25,GAS,71.04,71.52,70.87,71.04,5100684
2024-03-26,GAS,72.35,73.16,72.01,72.5,4369665
2024-03-27,GAS,72.37,72.77,71.96,72.36,3125424
2024-03-28,GAS,73.95,74.53,73.77,73.98,3520330
2024-03-29,GAS,71.4,71.87,71.03,71.5,2323138
2024-03-30,GAS,71.03,71.54,70.76,71.01,4753186
2024-03-31,GAS,70.43,70.65,70.21,70.44,4915729
2024-04-01,GAS,71.03,71.52,70.33,70.87,4183198
2024-04-02,GAS,70.91,71.61,70.2,70.96,1750260
2024-04-03,GAS,71.08,71.56,70.88,71.16,4000102
2024-04-04,GAS,72.48,72.98,72.26,72.68,2728444
2024-04-05,GAS,71.95,72.25,71.27,71.97,3384734
2024-04-06,GAS,71.6,71.96,71.01,71.46,4168487
2024-04-07,GAS,71.29,71.78,70.82,71.32,2289837
2024-04-08,GAS,72.92,73.19,72.27,72.92,2887150
2024-04-09,GAS,73.07,73.62,72.91,73.11,2669207
2024-04-10,GAS,75.37,76.07,74.84,75.29,1032909
2024-04-11,GAS,75.15,75.47,74.5,75.2,2680230
2024-04-12,GAS,76.06,76.38,75.52,75.98,1349541
2024-04-13,GAS,76.73,77.5,76.43,76.81,3336454
