Date,Symbol,Open,High,Low,Close,Volume
2023-10-03,VCB,98.12,99.05,97.57,98.33,911822
2023-10-04,VCB,98.4,99.21,97.57,98.31,4734337
2023-10-05,VCB,98.27,98.57,97.22,98.04,1051068
2023-10-06,VCB,99.14,99.79,98.22,99.2,2060743
2023-10-07,VCB,100.0,101.01,99.33,100.26,2787241
2023-10-08,VCB,100.69,101.34,99.7,100.86,4575503
2023-10-09,VCB,99.23,99.46,98.89,99.16,3287847
2023-10-10,VCB,98.14,99.09,97.28,98.08,867088
2023-10-11,VCB,100.55,101.78,99.84,100.95,3425588
2023-10-12,VCB,99.18,100.07,98.68,99.32,1922283
2023-10-13,VCB,99.08,99.97,98.12,99.04,3915430
2023-10-14,VCB,98.01,98.37,96.92,97.84,1993966
2023-10-15,VCB,97.63,98.08,97.19,97.69,1964217
2023-10-16,VCB,96.82,97.25,96.28,96.56,1130822
2023-10-17,VCB,97.88,98.93,97.63,98.1,1680536
2023-10-18,VCB,100.35,100.82,99.55,100.49,1687622
2023-10-19,VCB,99.45,100.28,98.18,99.11,1262993
2023-10-20,VCB,98.99,99.68,98.76,99.18,1432260
2023-10-21,VCB,98.07,98.73,97.06,97.83,1754681
2023-10-22,VCB,98.03,98.6,97.47,98.0,3993462
2023-10-23,VCB,98.89,99.46,97.93,98.5,1183797
2023-10-24,VCB,97.33,97.9,96.68,97.14,4797197
2023-10-25,VCB,95.32,96.2,94.92,95.21,3605064
2023-10-26,VCB,94.18,94.75,93.24,94.04,1559101
2023-10-27,VCB,94.04,94.73,93.48,94.0,1217834
2023-10-28,VCB,95.76,96.41,95.06,95.78,1861166
2023-10-29,VCB,95.18,95.73,94.87,95.1,2953843
2023-10-30,VCB,95.75,96.52,94.87,96.05,2580965
2023-10-31,VCB,96.17,97.28,95.47,96.34,3069864
2023-11-01,VCB,95.85,96.49,95.36,95.64,4196280
2023-11-02,VCB,97.14,98.2,96.49,97.23,1361732
2023-11-03,VCB,95.14,96.08,93.98,94.91,4914109
2023-11-04,VCB,95.23,95.91,94.09,94.91,3880616
2023-11-05,VCB,95.45,95.78,95.21,95.48,3087265
2023-11-06,VCB,96.29,96.55,95.71,96.18,4842559
2023-11-07,VCB,97.04,97.36,96.79,97.05,2842801
2023-11-08,VCB,97.33,97.84,96.44,96.79,1536034
2023-11-09,VCB,96.07,96.82,95.1,95.99,2375237
2023-11-10,VCB,95.1,95.32,94.26,95.02,2557925
2023-11-11,VCB,94.69,94.99,94.16,94.58,1778641
2023-11-12,VCB,93.29,94.31,92.37,93.39,4597618
2023-11-13,VCB,93.38,94.32,93.11,93.43,4665779
2023-11-14,VCB,92.78,93.13,91.83,92.74,4648026
2023-11-15,VCB,92.44,92.69,92.01,92.32,3341351
2023-11-16,VCB,91.15,91.69,90.9,91.38,3848038
2023-11-17,VCB,93.69,93.96,92.87,93.64,3045661
2023-11-18,VCB,95.34,96.45,94.51,95.53,2083123
2023-11-19,VCB,95.59,96.79,95.19,95.96,4322360
2023-11-20,VCB,94.88,95.14,94.37,94.78,2518308
2023-11-21,VCB,93.9,94.17,92.92,93.77,4567502
2023-11-22,VCB,91.79,92.55,91.0,92.25,3744559
2023-11-23,VCB,91.77,92.4,91.51,91.81,3175870
2023-11-24,VCB,92.31,93.18,91.86,92.31,2513845
2023-11-25,VCB,90.62,91.48,90.18,90.59,960225
2023-11-26,VCB,90.81,91.69,89.97,90.75,4205904
2023-11-27,VCB,91.18,91.76,90.81,91.09,2021617
2023-11-28,VCB,92.03,92.84,91.38,92.33,867198
2023-11-29,VCB,91.57,92.14,90.83,91.58,1082685
2023-11-30,VCB,92.15,92.94,90.97,91.87,1608138
2023-12-01,VCB,92.63,93.23,92.05,92.59,3616706
2023-12-02,VCB,92.6,93.17,91.76,92.74,4029200
2023-12-03,VCB,95.11,95.79,94.58,94.95,5363434
2023-12-04,VCB,95.17,95.72,94.87,95.26,975583
2023-12-05,VCB,94.35,94.57,93.72,94.24,3696531
2023-12-06,VCB,94.01,94.43,93.21,93.67,2192519
2023-12-07,VCB,94.25,94.86,93.53,94.17,2963410
2023-12-08,VCB,94.51,95.48,94.17,94.77,1326724
2023-12-09,VCB,94.19,94.54,93.26,93.99,867746
2023-12-10,VCB,92.97,93.4,92.48,92.92,3670030
2023-12-11,VCB,93.08,93.87,92.58,93.31,3690141
2023-12-12,VCB,94.1,94.94,93.7,94.11,2413969
2023-12-13,VCB,94.85,95.3,94.38,94.95,4388188
2023-12-14,VCB,95.36,96.16,94.74,95.36,4249996
2023-12-15,VCB,96.45,97.21,95.47,96.39,3116549
2023-12-16,VCB,94.96,96.14,94.55,95.21,1530128
2023-12-17,VCB,96.52,96.82,95.65,96.31,1097672
2023-12-18,VCB,95.61,96.54,95.25,95.79,3646079
2023-12-19,VCB,96.19,97.32,95.29,96.51,4183101
2023-12-20,VCB,95.46,96.35,94.46,95.28,3931739
2023-12-21,VCB,93.63,94.34,92.95,93.72,1507080
2023-12-22,VCB,94.45,94.79,94.04,94.48,4157323
2023-12-23,VCB,95.85,96.74,95.24,95.8,4587454
2023-12-24,VCB,96.63,97.08,95.69,96.19,850963
2023-12-25,VCB,96.76,96.99,96.48,96.75,1414009
2023-12-26,VCB,94.11,94.34,93.46,93.87,1693808
2023-12-27,VCB,94.04,95.11,93.29,94.24,1279472
2023-12-28,VCB,93.9,94.1,93.42,93.78,4081042
2023-12-29,VCB,92.98,93.99,92.1,93.07,917034
2023-12-30,VCB,92.73,93.25,92.43,92.73,4075785
2023-12-31,VCB,93.45,93.68,92.44,93.32,2834930
2024-01-01,VCB,93.96,94.62,93.12,93.7,4817692
2024-01-02,VCB,93.61,94.25,93.02,93.51,2899323
2024-01-03,VCB,96.71,96.95,95.94,96.52,3559439
2024-01-04,VCB,98.25,98.47,97.51,97.93,4582837
2024-01-05,VCB,98.04,98.45,97.18,98.08,2416561
2024-01-06,VCB,98.89,99.6,98.03,98.62,3165149
2024-01-07,VCB,99.05,99.51,98.31,99.31,1012008
2024-01-08,VCB,98.37,99.51,97.5,98.75,4071197
2024-01-09,VCB,100.05,100.58,99.29,100.06,4526922
2024-01-10,VCB,98.61,99.51,97.82,98.77,5121918
2024-01-11,VCB,97.8,98.2,97.05,97.63,4804087
2024-01-12,VCB,95.6,96.42,94.68,95.86,1018272
2024-01-13,VCB,96.55,96.87,96.26,96.64,2235243
2024-01-14,VCB,98.17,98.83,97.39,98.35,2192160
2024-01-15,VCB,98.58,99.01,98.01,98.39,3599317
2024-01-16,VCB,98.73,99.12,98.0,98.56,4493344
2024-01-17,VCB,96.38,96.93,95.47,96.71,1281232
2024-01-18,VCB,96.26,96.47,95.54,95.96,3128069
2024-01-19,VCB,96.93,97.13,96.13,96.68,3576146
2024-01-20,VCB,96.88,97.71,95.93,96.87,4186496
2024-01-21,VCB,97.59,97.99,96.54,97.4,2937404
2024-01-22,VCB,99.04,99.3,98.1,99.09,3539497
2024-01-23,VCB,100.87,101.11,99.87,100.61,4810774
2024-01-24,VCB,101.16,101.58,100.39,101.17,3445075
2024-01-25,VCB,101.31,102.54,100.78,101.68,4333710
2024-01-26,VCB,102.49,103.64,101.9,102.69,1630326
2024-01-27,VCB,101.76,103.01,100.86,102.01,4268327
2024-01-28,VCB,102.28,102.66,101.45,102.36,2653940
2024-01-29,VCB,104.46,105.49,103.74,104.49,5124860
2024-01-30,VCB,104.24,105.45,103.21,104.66,3943751
2024-01-31,VCB,105.36,105.82,104.69,105.58,3351996
2024-02-01,VCB,104.53,104.9,103.66,104.5,2149954
2024-02-02,VCB,104.92,105.38,104.57,104.9,3275277
2024-02-03,VCB,101.78,102.73,101.15,101.73,4671628
2024-02-04,VCB,102.52,103.09,101.66,102.63,1778267
2024-02-05,VCB,102.55,103.24,101.98,102.29,2386855
2024-02-06,VCB,102.52,103.46,101.54,102.47,3385992
2024-02-07,VCB,102.56,103.27,102.27,102.54,2798500
2024-02-08,VCB,102.65,103.24,101.8,102.87,3560542
2024-02-09,VCB,103.86,104.55,102.37,103.38,3736773
2024-02-10,VCB,110.11,110.51,109.7,110.01,4406589
2024-02-11,VCB,103.35,104.01,102.72,103.57,2966601
2024-02-12,VCB,104.63,105.56,104.05,104.76,1692813
2024-02-13,VCB,104.87,105.81,104.13,105.03,3285329
2024-02-14,VCB,105.11,105.33,104.22,104.99,1579551
2024-02-15,VCB,104.38,105.0,103.34,104.6,1136512
2024-02-16,VCB,104.63,105.49,104.2,104.83,3861325
2024-02-17,VCB,104.67,105.25,103.56,104.53,3775066
2024-02-18,VCB,102.28,103.4,101.38,102.5,4012147
2024-02-19,VCB,101.71,102.62,101.01,102.06,2400005
2024-02-20,VCB,102.39,103.22,101.43,102.59,2176918
2024-02-21,VCB,103.62,103.99,102.84,103.49,1099752
2024-02-22,VCB,102.97,104.04,101.97,103.15,1381880
2024-02-23,VCB,102.63,103.11,101.77,102.44,3933358
2024-02-24,VCB,103.76,104.77,103.01,103.77,2520259
2024-02-25,VCB,104.9,105.65,104.05,105.14,1943987
2024-02-26,VCB,105.67,106.59,104.88,105.99,3192335
2024-02-27,VCB,106.05,107.31,105.39,106.43,4789706
2024-02-28,VCB,109.5,110.57,108.94,109.31,2563944
2024-02-29,VCB,111.33,112.36,110.06,111.04,5025649
2024-03-01,VCB,111.78,113.02,111.44,112.12,2785693
2024-03-02,VCB,111.98,112.29,110.89,112.01,3169924
2024-03-03,VCB,112.0,112.92,111.02,112.07,1515182
2024-03-04,VCB,113.87,114.47,113.37,114.02,4392680
2024-03-05,VCB,113.21,113.81,112.46,113.31,1159271
2024-03-06,VCB,113.73,114.21,112.43,113.52,4604192
2024-03-07,VCB,114.69,114.95,113.58,114.48,4190504
2024-03-08,VCB,116.2,116.71,115.1,116.35,5138578
2024-03-09,VCB,116.41,117.07,115.93,116.19,3061944
2024-03-10,VCB,115.79,116.8,114.68,115.64,4393573
2024-03-11,VCB,114.68,115.26,113.72,114.4,2512900
2024-03-12,VCB,112.81,113.69,112.16,112.77,5111260
2024-03-13,VCB,112.6,113.76,111.56,113.07,3162415
2024-03-14,VCB,114.27,115.22,113.84,114.46,4384503
2024-03-15,VCB,114.03,115.25,113.6,114.3,1402507
2024-03-16,VCB,114.5,115.47,114.04,114.89,1333843
2024-03-17,VCB,117.63,118.8,116.71,117.7,2332511
2024-03-18,VCB,116.53,117.07,115.36,116.7,3546323
2024-03-19,VCB,116.03,117.28,115.66,116.16,3359422
2024-03-20,VCB,116.82,117.98,116.08,116.75,4888286
2024-03-21,VCB,117.65,118.81,117.23,117.9,4007073
2024-03-22,VCB,117.98,118.7,117.59,118.04,2473056
2024-03-23,VCB,116.24,116.77,115.97,116.22,983163
2024-03-24,VCB,116.43,117.17,115.79,116.13,1293374
2024-03-25,VCB,113.91,114.65,113.26,113.96,4199432
2024-03-26,VCB,114.68,115.78,113.63,114.7,4521994
2024-03-27,VCB,116.22,116.63,115.83,116.36,2619125
2024-03-28,VCB,115.76,116.94,114.72,115.85,3019841
2024-03-29,VCB,116.42,117.32,115.53,116.46,4426304
2024-03-30,VCB,113.75,114.24,113.15,114.0,3841817
2024-03-31,VCB,114.47,115.47,114.0,114.6,2518388
2024-04-01,VCB,113.69,114.48,113.08,113.57,1949478
2024-04-02,VCB,114.7,115.73,113.93,114.55,2336041
2024-04-03,VCB,115.06,115.76,114.07,114.82,3334819
2024-04-04,VCB,115.09,115.8,114.6,115.02,2841201
2024-04-05,VCB,117.5,117.75,116.83,117.34,3085275
2024-04-06,VCB,117.0,118.16,116.3,117.19,1577072
2024-04-07,VCB,117.18,118.33,116.39,117.23,2623988
2024-04-08,VCB,118.19,118.5,117.16,118.22,2635675
2024-04-09,VCB,116.93,117.82,115.79,117.0,1530682
2024-04-10,VCB,114.91,115.57,113.7,114.72,3398338
2024-04-11,VCB,115.24,115.95,114.77,115.43,4212302
2024-04-12,VCB,117.6,118.6,116.84,117.7,3267324
2024-04-13,VCB,118.63,119.31,118.08,118.4,994600
