Date,Symbol,Open,High,Low,Close,Volume
2023-06-19,VIC,82.16,82.74,81.83,82.31,921243
2023-06-20,VIC,78.78,79.33,78.19,78.42,4953115
2023-06-21,VIC,73.46,73.63,73.05,73.21,6220288
2023-06-22,VIC,70.92,71.12,70.72,70.96,4615891
2023-06-23,VIC,71.1,71.76,70.91,71.12,4258922
2023-06-24,VIC,70.38,70.81,70.06,70.33,4592984
2023-06-25,VIC,70.34,70.82,69.46,70.16,4143472
2023-06-26,VIC,69.41,69.93,69.1,69.51,1371702
2023-06-27,VIC,69.54,70.23,69.07,69.84,4556189
2023-06-28,VIC,70.49,70.7,69.72,70.43,3382148
2023-06-29,VIC,70.28,71.09,69.65,70.4,1297394
2023-06-30,VIC,70.41,70.78,69.91,70.54,3480688
2023-07-01,VIC,72.81,73.03,71.99,72.67,2351320
2023-07-02,VIC,72.86,73.26,72.15,72.88,2141959
2023-07-03,VIC,69.29,69.98,68.76,69.22,5710891
2023-07-04,VIC,70.11,70.51,69.28,69.92,2495373
2023-07-05,VIC,68.17,68.88,67.62,68.28,2953648
2023-07-06,VIC,69.98,70.34,69.68,70.02,2919599
2023-07-07,VIC,72.73,73.5,72.06,72.93,4477155
2023-07-08,VIC,71.82,72.25,71.24,71.86,3772723
2023-07-09,VIC,69.84,70.74,69.5,70.05,2737222
2023-07-10,VIC,72.37,72.75,72.2,72.49,4342639
2023-07-11,VIC,75.5,75.89,75.2,75.7,3699445
2023-07-12,VIC,76.12,76.86,75.56,76.2,4076055
2023-07-13,VIC,75.17,75.41,74.61,75.09,2129833
2023-07-14,VIC,73.51,74.21,72.93,73.51,3232493
2023-07-15,VIC,73.09,73.43,72.67,73.06,3125368
2023-07-16,VIC,71.54,71.8,70.89,71.52,2013872
2023-07-17,VIC,74.2,74.91,73.81,74.18,1525679
2023-07-18,VIC,75.8,76.5,74.97,75.6,1616444
2023-07-19,VIC,73.54,74.06,73.22,73.42,5751827
2023-07-20,VIC,71.12,71.64,70.8,71.14,2354178
2023-07-21,VIC,69.41,70.01,68.87,69.4,2023715
2023-07-22,VIC,68.76,69.0,68.5,68.76,3164113
2023-07-23,VIC,67.92,68.7,67.45,68.11,1686692
2023-07-24,VIC,67.92,68.18,67.5,67.87,4849078
2023-07-25,VIC,65.92,66.68,65.58,66.06,1828785
2023-07-26,VIC,64.2,64.83,63.86,64.2,3381748
2023-07-27,VIC,65.64,66.16,65.15,65.6,2951473
2023-07-28,VIC,65.97,66.38,65.73,66.17,4736780
2023-07-29,VIC,66.75,67.2,66.45,66.68,1997679
2023-07-30,VIC,65.96,66.24,65.24,65.89,2332423
2023-07-31,VIC,65.98,66.44,65.57,66.05,2167016
2023-08-01,VIC,65.71,66.35,65.31,65.88,3169902
2023-08-02,VIC,64.3,64.87,64.02,64.57,3218792
2023-08-03,VIC,64.05,64.41,63.42,64.11,3804962
2023-08-04,VIC,63.69,64.03,63.08,63.8,2894429
2023-08-05,VIC,62.97,63.16,62.55,62.98,4057071
2023-08-06,VIC,62.9,63.46,62.61,62.74,3569389
2023-08-07,VIC,63.19,63.73,62.56,63.03,2919853
2023-08-08,VIC,59.65,60.01,59.28,59.51,3296312
2023-08-09,VIC,59.48,59.61,59.15,59.44,4642881
2023-08-10,VIC,60.14,60.72,59.88,60.16,5103031
2023-08-11,VIC,60.36,60.99,59.9,60.39,3706702
2023-08-12,VIC,62.9,63.31,62.54,62.97,4035300
2023-08-13,VIC,60.24,60.54,60.04,60.19,1080429
2023-08-14,VIC,59.15,59.48,59.02,59.18,3600506
2023-08-15,VIC,58.5,58.79,58.14,58.57,3529662
2023-08-16,VIC,61.15,61.7,60.51,60.99,4976021
2023-08-17,VIC,61.9,62.51,61.37,61.88,1813581
2023-08-18,VIC,62.41,62.55,61.84,62.41,4503967
2023-08-19,VIC,64.61,64.84,63.98,64.64,4017526
2023-08-20,VIC,64.85,65.62,64.64,64.98,2895377
2023-08-21,VIC,66.17,66.7,65.93,66.32,4380387
2023-08-22,VIC,63.55,63.86,63.03,63.52,2616017
2023-08-23,VIC,63.0,63.63,62.83,63.04,1098562
2023-08-24,VIC,63.91,64.11,63.63,63.92,4142571
2023-08-25,VIC,63.45,64.03,63.05,63.39,2621178
2023-08-26,VIC,62.28,62.67,61.78,62.18,1300636
2023-08-27,VIC,62.75,63.55,62.62,62.92,1145978
2023-08-28,VIC,63.5,63.87,63.28,63.48,3092328
2023-08-29,VIC,61.63,62.17,61.24,61.65,1755320
2023-08-30,VIC,61.68,62.23,61.3,61.66,1806127
2023-08-31,VIC,63.64,63.89,63.2,63.65,5112963
2023-09-01,VIC,63.15,63.65,62.99,63.28,1542211
2023-09-02,VIC,64.47,64.85,63.86,64.47,5228239
2023-09-03,VIC,67.52,67.7,66.97,67.4,5139404
2023-09-04,VIC,70.84,71.2,70.68,70.96,6000713
2023-09-05,VIC,71.74,72.26,70.92,71.63,3053699
2023-09-06,VIC,72.02,72.55,71.48,72.1,2242107
2023-09-07,VIC,72.27,72.76,71.35,71.84,2919251
2023-09-08,VIC,70.64,70.88,69.99,70.69,4921200
2023-09-09,VIC,69.16,69.67,68.9,69.08,2285799
2023-09-10,VIC,68.35,69.01,67.85,68.23,3650374
2023-09-11,VIC,66.02,66.52,65.56,65.87,1202724
2023-09-12,VIC,65.0,65.54,64.78,64.98,4793396
2023-09-13,VIC,63.06,63.49,62.71,63.04,2415933
2023-09-14,VIC,62.31,62.73,62.03,62.25,3239045
2023-09-15,VIC,61.18,61.44,60.75,61.24,4693153
2023-09-16,VIC,62.33,62.83,62.12,62.54,2085551
2023-09-17,VIC,61.02,61.47,60.76,61.09,4392388
2023-09-18,VIC,59.92,60.17,59.28,59.78,1740611
2023-09-19,VIC,62.17,62.79,61.75,62.15,1464216
2023-09-20,VIC,62.7,63.06,62.51,62.65,3132599
2023-09-21,VIC,63.85,64.07,63.56,63.91,4043040
2023-09-22,VIC,64.05,64.62,63.58,64.07,2729185
2023-09-23,VIC,65.72,66.25,65.2,65.64,5011133
2023-09-24,VIC,68.62,69.06,68.26,68.84,4653559
2023-09-25,VIC,66.89,67.41,66.44,67.18,4401592
2023-09-26,VIC,68.05,68.42,67.33,67.88,2114699
2023-09-27,VIC,69.09,69.75,68.55,69.21,2139064
2023-09-28,VIC,67.82,68.27,67.31,67.81,2079450
2023-09-29,VIC,67.89,68.51,67.59,68.02,2110539
2023-09-30,VIC,70.83,71.45,70.14,70.96,1856673
2023-10-01,VIC,72.02,72.58,71.7,71.98,3345974
2023-10-02,VIC,71.58,72.27,71.18,71.51,950334
2023-10-03,VIC,70.67,71.18,70.38,70.57,5062023
2023-10-04,VIC,68.14,68.91,67.84,68.26,2415173
2023-10-05,VIC,67.13,67.55,66.72,67.24,2030788
2023-10-06,VIC,66.67,67.19,66.31,66.72,2999322
2023-10-07,VIC,64.54,65.12,63.92,64.72,2319004
2023-10-08,VIC,66.79,67.37,66.06,66.7,1546816
2023-10-09,VIC,65.4,66.04,64.86,65.47,3920349
2023-10-10,VIC,67.24,67.68,66.91,67.2,4242336
2023-10-11,VIC,68.81,69.32,68.29,68.85,4421204
2023-10-12,VIC,70.26,70.8,70.01,70.35,2428136
2023-10-13,VIC,73.03,73.28,72.77,73.07,2580628
2023-10-14,VIC,73.24,73.65,72.97,73.14,4636984
2023-10-15,VIC,72.9,73.36,72.12,72.83,1917878
2023-10-16,VIC,73.83,74.3,73.28,73.95,4486623
2023-10-17,VIC,71.48,72.04,70.55,71.23,2745898
2023-10-18,VIC,71.72,72.09,71.07,71.91,4067151
2023-10-19,VIC,69.66,70.32,68.91,69.55,5610015
2023-10-20,VIC,72.38,73.1,71.73,72.32,3864501
2023-10-21,VIC,70.97,71.38,70.25,70.87,1910825
2023-10-22,VIC,70.92,71.28,70.38,70.88,3371103
2023-10-23,VIC,73.27,74.1,72.61,73.38,1872752
2023-10-24,VIC,72.37,72.93,71.99,72.36,3832671
2023-10-25,VIC,70.03,70.31,69.59,70.17,4753135
2023-10-26,VIC,70.62,71.19,69.79,70.49,3300183
2023-10-27,VIC,69.1,69.32,68.41,68.98,961958
2023-10-28,VIC,69.01,69.75,68.82,69.08,1543308
2023-10-29,VIC,68.3,69.14,68.14,68.56,4867005
2023-10-30,VIC,69.91,70.13,69.12,69.71,4052322
2023-10-31,VIC,71.34,71.8,70.61,71.3,1437870
2023-11-01,VIC,71.05,71.7,70.17,70.87,2944928
2023-11-02,VIC,69.44,69.61,68.72,69.21,5019965
2023-11-03,VIC,67.75,67.9,67.17,67.71,1468106
2023-11-04,VIC,68.51,69.2,67.95,68.59,2870920
2023-11-05,VIC,69.08,69.38,68.5,69.15,1632716
2023-11-06,VIC,68.82,69.52,68.45,68.85,1583414
2023-11-07,VIC,67.21,67.85,67.01,67.39,3999389
2023-11-08,VIC,68.55,68.81,67.9,68.6,3406772
2023-11-09,VIC,69.72,70.31,69.05,69.72,4013396
2023-11-10,VIC,69.6,70.21,69.09,69.71,4649572
2023-11-11,VIC,69.8,70.51,69.49,69.91,3845853
2023-11-12,VIC,67.52,68.05,67.03,67.7,2859699
2023-11-13,VIC,69.94,70.33,69.64,69.81,1073001
2023-11-14,VIC,66.76,67.34,66.28,66.77,4831993
2023-11-15,VIC,65.23,65.84,64.91,65.32,4356469
2023-11-16,VIC,65.36,65.66,65.22,65.44,4732058
2023-11-17,VIC,63.75,64.31,63.13,63.75,1475013
2023-11-18,VIC,64.1,64.51,63.66,64.13,2672230
2023-11-19,VIC,64.9,65.29,64.09,64.69,4908227
2023-11-20,VIC,61.49,61.98,61.25,61.7,3116435
2023-11-21,VIC,61.4,61.6,61.23,61.36,4684843
2023-11-22,VIC,60.83,61.33,60.53,60.96,3227627
2023-11-23,VIC,61.25,61.49,60.75,61.1,1958478
2023-11-24,VIC,60.24,60.59,59.72,60.25,3036929
2023-11-25,VIC,58.39,58.81,58.16,58.28,3652385
2023-11-26,VIC,59.36,59.78,59.02,59.32,1814140
2023-11-27,VIC,56.63,57.01,56.13,56.72,1303919
2023-11-28,VIC,57.59,58.05,57.29,57.46,4013566
2023-11-29,VIC,55.48,55.67,55.01,55.49,1141078
2023-11-30,VIC,54.07,54.51,53.74,54.18,5104717
2023-12-01,VIC,54.48,54.89,54.1,54.46,4763293
2023-12-02,VIC,56.25,56.7,55.81,56.01,1710146
2023-12-03,VIC,56.18,56.73,55.67,56.0,2776264
2023-12-04,VIC,55.58,55.76,55.1,55.52,3379110
2023-12-05,VIC,56.6,56.87,56.42,56.62,1325760
2023-12-06,VIC,56.12,56.67,55.8,56.2,3375028
2023-12-07,VIC,55.51,55.78,55.01,55.61,2525613
2023-12-08,VIC,56.59,57.1,56.41,56.63,3136109
2023-12-09,VIC,56.64,56.96,56.16,56.74,2479772
2023-12-10,VIC,56.08,56.33,55.67,56.05,1046075
2023-12-11,VIC,57.67,58.0,57.27,57.66,3415049
2023-12-12,VIC,55.32,55.49,54.93,55.19,5621382
2023-12-13,VIC,57.68,58.11,57.08,57.48,2802313
2023-12-14,VIC,54.51,55.11,54.39,54.6,2363852
2023-12-15,VIC,55.06,55.36,54.59,55.14,2549992
2023-12-16,VIC,57.36,57.82,57.06,57.23,1905971
2023-12-17,VIC,57.88,58.27,57.7,57.96,1091464
2023-12-18,VIC,58.1,58.63,57.64,58.2,4675610
2023-12-19,VIC,56.7,57.26,56.14,56.78,2475520
2023-12-20,VIC,57.89,58.38,57.56,57.85,3545819
2023-12-21,VIC,58.46,58.78,57.97,58.55,3906100
2023-12-22,VIC,57.2,57.35,56.76,57.22,2392063
2023-12-23,VIC,59.03,59.5,58.53,59.18,3016533
2023-12-24,VIC,58.78,59.05,58.19,58.67,4494502
2023-12-25,VIC,57.07,57.45,56.59,57.11,4845845
2023-12-26,VIC,55.91,56.42,55.75,56.06,4295995
2023-12-27,VIC,56.53,57.11,56.3,56.58,3561045
2023-12-28,VIC,54.67,55.21,54.38,54.7,4621089
2023-12-29,VIC,54.06,54.34,53.48,53.92,1104863
2023-12-30,VIC,53.36,53.85,52.86,53.12,1840972
2023-12-31,VIC,53.62,54.19,53.37,53.71,1840871
2024-01-01,VIC,54.98,55.48,54.56,55.2,5249953
2024-01-02,VIC,53.36,53.74,53.18,53.47,4742365
2024-01-03,VIC,51.9,52.21,51.54,52.07,2164651
2024-01-04,VIC,51.36,51.76,50.89,51.59,2611330
2024-01-05,VIC,52.72,53.1,52.45,52.76,4076492
2024-01-06,VIC,53.4,53.61,53.06,53.49,1982998
2024-01-07,VIC,54.15,54.57,53.52,54.04,3160688
2024-01-08,VIC,54.05,54.26,53.87,54.0,1407926
2024-01-09,VIC,55.12,55.49,54.51,54.95,2870032
2024-01-10,VIC,57.92,58.4,57.57,57.88,5749724
2024-01-11,VIC,58.59,59.11,58.37,58.7,2986476
2024-01-12,VIC,56.18,56.7,55.66,56.16,2359691
2024-01-13,VIC,53.41,54.0,53.21,53.51,4715639
2024-01-14,VIC,52.67,53.02,52.41,52.62,1745813
2024-01-15,VIC,50.66,51.0,50.49,50.74,4408319
2024-01-16,VIC,52.43,52.89,52.09,52.45,4357922
2024-01-17,VIC,52.43,52.92,52.04,52.49,1962371
2024-01-18,VIC,51.71,51.92,51.21,51.76,2029281
2024-01-19,VIC,49.95,50.13,49.46,49.75,2084457
2024-01-20,VIC,48.94,49.2,48.59,48.99,1010492
2024-01-21,VIC,48.78,49.41,48.66,48.96,4584233
2024-01-22,VIC,48.82,49.02,48.64,48.85,3518452
2024-01-23,VIC,48.48,48.83,48.33,48.46,4652311
2024-01-24,VIC,48.96,49.18,48.57,49.01,2246359
2024-01-25,VIC,46.68,46.9,46.42,46.7,4721847
2024-01-26,VIC,48.47,48.73,48.09,48.38,4392258
2024-01-27,VIC,48.36,49.0,48.16,48.55,2564794
2024-01-28,VIC,48.28,48.43,47.83,48.16,3703544
2024-01-29,VIC,47.62,48.06,47.15,47.55,4258115
2024-01-30,VIC,47.6,48.09,47.38,47.64,4397824
2024-01-31,VIC,47.13,47.5,46.76,47.22,2126736
2024-02-01,VIC,46.69,46.87,46.41,46.69,1285492
2024-02-02,VIC,45.61,46.0,45.13,45.56,3829570
2024-02-03,VIC,44.67,44.87,44.28,44.77,4231791
2024-02-04,VIC,44.08,44.5,43.84,44.16,2294759
2024-02-05,VIC,43.95,44.17,43.67,44.01,2641127
2024-02-06,VIC,42.21,42.35,41.8,42.11,3195430
2024-02-07,VIC,42.27,42.49,42.07,42.21,1798778
2024-02-08,VIC,42.44,42.76,42.03,42.24,2485837
2024-02-09,VIC,41.03,41.19,40.75,40.96,2459980
2024-02-10,VIC,40.53,40.69,40.34,40.55,2213355
2024-02-11,VIC,41.76,42.13,41.54,41.75,4494351
2024-02-12,VIC,42.19,42.58,41.84,42.3,3177403
2024-02-13,VIC,42.53,42.9,42.31,42.56,3879729
2024-02-14,VIC,43.74,44.09,43.65,43.86,4450487
2024-02-15,VIC,44.12,44.28,43.83,44.09,896080
2024-02-16,VIC,45.32,45.69,45.07,45.16,2414189
2024-02-17,VIC,44.14,44.49,43.78,44.2,1386279
2024-02-18,VIC,44.62,44.83,44.37,44.67,2110185
2024-02-19,VIC,44.16,44.3,43.99,44.2,4477599
2024-02-20,VIC,44.82,45.29,44.55,44.89,3874810
2024-02-21,VIC,45.11,45.53,44.99,45.11,3112914
2024-02-22,VIC,45.39,45.9,45.0,45.51,1104124
2024-02-23,VIC,46.32,46.48,45.83,46.26,4194867
2024-02-24,VIC,46.57,46.93,46.11,46.52,2900853
2024-02-25,VIC,46.29,46.87,46.0,46.44,3312932
2024-02-26,VIC,45.99,46.15,45.74,46.04,2813868
2024-02-27,VIC,45.91,46.35,45.68,45.88,4842484
2024-02-28,VIC,46.83,46.95,46.36,46.82,4773357
2024-02-29,VIC,47.22,47.37,46.94,47.26,3767696
2024-03-01,VIC,46.86,47.06,46.45,46.89,2826658
2024-03-02,VIC,45.2,45.55,45.06,45.15,1194903
2024-03-03,VIC,44.11,44.33,43.85,44.05,2772441
2024-03-04,VIC,43.61,43.95,43.42,43.76,4243610
2024-03-05,VIC,45.56,45.86,45.08,45.42,3888546
2024-03-06,VIC,45.39,45.79,45.2,45.37,2094746
2024-03-07,VIC,45.6,45.74,45.3,45.48,2228712
2024-03-08,VIC,44.23,44.72,44.13,44.31,4277670
2024-03-09,VIC,45.02,45.34,44.68,45.13,3156329
2024-03-10,VIC,45.21,45.31,44.88,45.19,2117693
2024-03-11,VIC,45.9,46.1,45.78,45.96,4390746
2024-03-12,VIC,45.51,45.98,45.38,45.75,3855039
2024-03-13,VIC,46.55,46.84,46.36,46.53,2935637
2024-03-14,VIC,47.05,47.44,46.68,47.03,4717349
2024-03-15,VIC,45.37,45.53,44.94,45.29,1267257
2024-03-16,VIC,42.91,43.05,42.56,42.79,3590060
2024-03-17,VIC,42.57,42.91,42.23,42.56,4768902
2024-03-18,VIC,40.78,41.17,40.41,40.86,2246544
2024-03-19,VIC,42.14,42.49,41.62,41.97,3769525
2024-03-20,VIC,41.44,41.86,41.31,41.45,3033822
2024-03-21,VIC,41.12,41.35,40.74,41.04,3105930
2024-03-22,VIC,41.02,41.45,40.65,41.04,4344179
2024-03-23,VIC,41.65,42.06,41.5,41.71,2810504
2024-03-24,VIC,42.94,43.26,42.76,42.99,2914939
2024-03-25,VIC,42.82,43.14,42.57,42.81,4265281
2024-03-26,VIC,44.58,44.93,44.39,44.55,3518702
2024-03-27,VIC,43.84,44.21,43.36,43.67,3670107
2024-03-28,VIC,43.94,44.16,43.59,44.06,3145504
2024-03-29,VIC,43.29,43.51,42.93,43.28,1724141
2024-03-30,VIC,43.57,43.99,43.15,43.56,1107481
2024-03-31,VIC,42.78,43.11,42.35,42.75,4550701
2024-04-01,VIC,43.32,43.41,42.98,43.28,2782868
2024-04-02,VIC,42.07,42.44,41.68,42.21,1762469
2024-04-03,VIC,42.09,42.26,41.98,42.08,1836390
2024-04-04,VIC,42.8,43.12,42.42,42.7,855885
2024-04-05,VIC,42.46,42.93,42.25,42.54,1414296
2024-04-06,VIC,43.18,43.44,42.89,43.25,3618642
2024-04-07,VIC,43.84,44.07,43.58,43.89,5084128
2024-04-08,VIC,43.69,44.12,43.35,43.79,2958115
2024-04-09,VIC,44.76,44.89,44.53,44.75,4904603
2024-04-10,VIC,44.61,44.84,44.32,44.43,970079
2024-04-11,VIC,45.64,46.0,45.1,45.42,2684510
2024-04-12,VIC,45.96,46.4,45.62,46.01,4017960
2024-04-13,VIC,45.23,45.57,44.9,45.19,1712558
