date,close
2021-08-18,281.3172302246094
2021-08-19,287.16168212890625
2021-08-20,294.50592041015625
2021-08-23,294.7865295410156
2021-08-24,292.8222961425781
2021-08-25,292.2320556640625
2021-08-26,289.4065246582031
2021-08-27,290.01611328125
2021-08-30,293.7608337402344
2021-08-31,292.106201171875
2021-09-01,292.0577697753906
2021-09-02,291.3998107910156
2021-09-03,291.39019775390625
2021-09-07,290.461181640625
2021-09-08,290.4902648925781
2021-09-09,287.6260986328125
2021-09-10,286.1359558105469
2021-09-13,287.3744812011719
2021-09-14,290.0838623046875
2021-09-15,294.9510192871094
2021-09-16,295.3381042480469
2021-09-17,290.1612854003906
2021-09-20,284.7716369628906
2021-09-21,285.25543212890625
2021-09-22,288.9130859375
2021-09-23,289.8612976074219
2021-09-24,289.65814208984375
2021-09-27,284.6458435058594
2021-09-28,274.3406066894531
2021-09-29,274.8051452636719
2021-09-30,272.79248046875
2021-10-01,279.7400207519531
2021-10-04,273.94384765625
2021-10-05,279.4110412597656
2021-10-06,283.62017822265625
2021-10-07,285.3038024902344
2021-10-08,285.3038024902344
2021-10-11,284.70391845703125
2021-10-12,283.3976135253906
2021-10-13,286.71649169921875
2021-10-14,292.947998046875
2021-10-15,294.3607482910156
2021-10-18,297.3410949707031
2021-10-19,298.2506408691406
2021-10-20,297.4571838378906
2021-10-21,300.6986999511719
2021-10-22,299.1505432128906
2021-10-25,298.15386962890625
2021-10-26,300.0697326660156
2021-10-27,312.7070007324219
2021-10-28,313.8486633300781
2021-10-29,320.8833312988281
2021-11-01,318.7062072753906
2021-11-02,322.34454345703125
2021-11-03,323.1862487792969
2021-11-04,325.54730224609375
2021-11-05,325.1795654296875
2021-11-08,326.07940673828125
2021-11-09,325.0730895996094
2021-11-10,320.08984375
2021-11-11,321.6671142578125
2021-11-12,325.8182678222656
2021-11-15,325.1893310546875
2021-11-16,328.5179138183594
2021-11-17,328.7408447265625
2021-11-18,330.8250427246094
2021-11-19,332.60870361328125
2021-11-22,329.4290466308594
2021-11-23,327.34490966796875
2021-11-24,327.5679016113281
2021-11-26,319.5898132324219
2021-11-29,326.3270263671875
2021-11-30,320.471923828125
2021-12-01,319.9775085449219
2021-12-02,319.40557861328125
2021-12-03,313.12396240234375
2021-12-06,316.20660400390625
2021-12-07,324.6694030761719
2021-12-08,324.7178039550781
2021-12-09,322.905029296875
2021-12-10,332.05621337890625
2021-12-13,329.01220703125
2021-12-14,318.2908020019531
2021-12-15,324.4076843261719
2021-12-16,314.9560852050781
2021-12-17,313.8896789550781
2021-12-20,310.1187438964844
2021-12-21,317.27288818359375
2021-12-22,323.00201416015625
2021-12-23,324.4464111328125
2021-12-27,331.9689636230469
2021-12-28,330.8056640625
2021-12-29,331.4842224121094
2021-12-30,328.93475341796875
2021-12-31,326.0265197753906
2022-01-03,324.504638671875
2022-01-04,318.94024658203125
2022-01-05,306.6968688964844
2022-01-06,304.27337646484375
2022-01-07,304.4284362792969
2022-01-10,304.6513671875
2022-01-11,305.3396301269531
2022-01-12,308.52899169921875
2022-01-13,295.4712219238281
2022-01-14,300.70599365234375
2022-01-18,293.3870544433594
2022-01-19,294.04620361328125
2022-01-20,292.3691711425781
2022-01-21,286.9697265625
2022-01-24,287.29925537109375
2022-01-25,279.6604919433594
2022-01-26,287.6288757324219
2022-01-27,290.66302490234375
2022-01-28,298.82537841796875
2022-01-31,301.4621276855469
2022-02-01,299.31005859375
2022-02-02,303.8662414550781
2022-02-03,292.0298767089844
2022-02-04,296.5763854980469
2022-02-07,291.739013671875
2022-02-08,295.2386474609375
2022-02-09,301.68505859375
2022-02-10,293.1253356933594
2022-02-11,286.0099792480469
2022-02-14,285.9711608886719
2022-02-15,291.27374267578125
2022-02-16,290.9338073730469
2022-02-17,282.4146423339844
2022-02-18,279.6947326660156
2022-02-22,279.49072265625
2022-02-23,272.2538146972656
2022-02-24,286.16424560546875
2022-02-25,288.8064270019531
2022-02-28,290.2441101074219
2022-03-01,286.5139465332031
2022-03-02,291.6041259765625
2022-03-03,287.4561462402344
2022-03-04,281.5695495605469
2022-03-07,270.9327087402344
2022-03-08,267.960205078125
2022-03-09,280.2483825683594
2022-03-10,277.42156982421875
2022-03-11,272.0594787597656
2022-03-14,268.5333251953125
2022-03-15,278.9369812011719
2022-03-16,285.9699401855469
2022-03-17,286.77618408203125
2022-03-18,291.8371887207031
2022-03-21,290.6035461425781
2022-03-22,295.3633728027344
2022-03-23,290.924072265625
2022-03-24,295.40228271484375
2022-03-25,294.9941711425781
2022-03-28,301.8134765625
2022-03-29,306.3887634277344
2022-03-30,304.883056640625
2022-03-31,299.4918212890625
2022-04-01,300.5700988769531
2022-04-04,305.9613342285156
2022-04-05,301.9883117675781
2022-04-06,290.9338073730469
2022-04-07,292.75030517578125
2022-04-08,288.47613525390625
2022-04-11,277.10107421875
2022-04-12,273.9925842285156
2022-04-13,279.3935852050781
2022-04-14,271.82635498046875
2022-04-18,272.4967041015625
2022-04-19,277.139892578125
2022-04-20,278.16961669921875
2022-04-21,272.7783203125
2022-04-22,266.1922912597656
2022-04-25,272.6910400390625
2022-04-26,262.4912414550781
2022-04-27,275.1194763183594
2022-04-28,281.3460998535156
2022-04-29,269.5823974609375
2022-05-02,276.33367919921875
2022-05-03,273.7205810546875
2022-05-04,281.68609619140625
2022-05-05,269.41729736328125
2022-05-06,266.87225341796875
2022-05-09,257.01251220703125
2022-05-10,261.7918395996094
2022-05-11,253.0978546142578
2022-05-12,248.0465545654297
2022-05-13,253.6514892578125
2022-05-16,254.0207061767578
2022-05-17,259.1884765625
2022-05-18,247.3877410888672
2022-05-19,246.47247314453125
2022-05-20,245.9077606201172
2022-05-23,253.78469848632812
2022-05-24,252.7818145751953
2022-05-25,255.60548400878903
2022-05-26,258.89642333984375
2022-05-27,266.0430908203125
2022-05-31,264.7091369628906
2022-06-01,265.24468994140625
2022-06-02,267.3478088378906
2022-06-03,262.90789794921875
2022-06-06,261.67138671875
2022-06-07,265.3225402832031
2022-06-08,263.28759765625
2022-06-09,257.8156433105469
2022-06-10,246.3264312744141
2022-06-13,235.8790740966797
2022-06-14,238.05032348632812
2022-06-15,245.1288299560547
2022-06-16,238.5176696777344
2022-06-17,241.12709045410156
2022-06-21,247.05670166015625
2022-06-22,246.46278381347656
2022-06-23,252.04180908203125
2022-06-24,260.6490478515625
2022-06-27,257.9129943847656
2022-06-28,249.72454833984375
2022-06-29,253.4049835205078
2022-06-30,250.0653076171875
2022-07-01,252.74282836914065
2022-07-05,255.92672729492188
2022-07-06,259.1982421875
2022-07-07,261.33056640625
2022-07-08,260.61004638671875
2022-07-11,257.5430603027344
2022-07-12,246.9885406494141
2022-07-13,246.06353759765625
2022-07-14,247.3877410888672
2022-07-15,249.9582061767578
2022-07-18,247.5532684326172
2022-07-19,252.69412231445312
2022-07-20,255.36199951171875
2022-07-21,257.8642578125
2022-07-22,253.50230407714844
2022-07-25,252.0126037597656
2022-07-26,245.26516723632812
2022-07-27,261.6615905761719
2022-07-28,269.12957763671875
2022-07-29,273.34552001953125
2022-08-01,270.6874694824219
2022-08-02,267.58148193359375
2022-08-03,275.0299072265625
2022-08-04,276.1788635253906
2022-08-05,275.4583740234375
2022-08-08,272.93658447265625
2022-08-09,274.8644104003906
2022-08-10,281.54376220703125
2022-08-11,279.4600524902344
2022-08-12,284.2213134765625
2022-08-15,285.7402038574219
2022-08-16,285.00030517578125
2022-08-17,284.24896240234375
2022-08-18,283.1268615722656
2022-08-19,279.20440673828125
2022-08-22,271.0082702636719
2022-08-23,269.7300720214844
2022-08-24,269.0959167480469
2022-08-25,272.0816345214844
2022-08-26,261.582763671875
2022-08-29,258.792236328125
2022-08-30,256.58709716796875
2022-08-31,255.1234588623047
2022-09-01,254.0793914794922
2022-09-02,249.84478759765625
2022-09-06,247.10299682617188
2022-09-07,251.82550048828125
2022-09-08,252.2450714111328
2022-09-09,258.0408935546875
2022-09-12,260.1777038574219
2022-09-13,245.87356567382812
2022-09-14,246.09800720214844
2022-09-15,239.4239959716797
2022-09-16,238.799560546875
2022-09-19,238.5849151611328
2022-09-20,236.5651092529297
2022-09-21,233.1501007080078
2022-09-22,235.1308135986328
2022-09-23,232.1450958251953
2022-09-26,231.68649291992188
2022-09-27,230.6717071533203
2022-09-28,235.21864318847656
2022-09-29,231.7352752685547
2022-09-30,227.24691772460935
2022-10-03,234.89663696289065
2022-10-04,242.83905029296875
2022-10-05,243.15130615234375
2022-10-06,240.79977416992188
2022-10-07,228.5544281005859
2022-10-10,223.68553161621097
2022-10-11,219.93875122070312
2022-10-12,220.27047729492188
2022-10-13,228.5544281005859
2022-10-14,223.01226806640625
2022-10-17,231.7645568847656
2022-10-18,232.7109832763672
2022-10-19,230.74005126953125
2022-10-20,230.4180145263672
2022-10-21,236.2431182861328
2022-10-24,241.2486267089844
2022-10-25,244.5758514404297
2022-10-26,225.70529174804688
2022-10-27,221.24623107910156
2022-10-28,230.14483642578125
2022-10-31,226.49559020996097
2022-11-01,222.6317596435547
2022-11-02,214.75762939453125
2022-11-03,209.04962158203125
2022-11-04,216.01629638671875
2022-11-07,222.33901977539065
2022-11-08,223.3147430419922
2022-11-09,219.0605926513672
2022-11-10,237.0822296142578
2022-11-11,241.1120452880859
2022-11-14,235.68698120117188
2022-11-15,236.09678649902344
2022-11-16,236.52731323242188
2022-11-17,236.47840881347656
2022-11-18,236.02825927734375
2022-11-21,236.84043884277344
2022-11-22,239.75628662109375
2022-11-23,242.25140380859375
2022-11-25,242.1633453369141
2022-11-28,236.55665588378903
2022-11-29,235.1574249267578
2022-11-30,249.648681640625
2022-12-01,249.20835876464844
2022-12-02,249.53128051757812
2022-12-05,244.8150177001953
2022-12-06,239.8443298339844
2022-12-07,239.11048889160156
2022-12-08,242.0752716064453
2022-12-09,240.1378936767578
2022-12-12,247.0752716064453
2022-12-13,251.3903350830078
2022-12-14,251.68394470214844
2022-12-15,243.6506195068359
2022-12-16,239.42364501953125
2022-12-19,235.27487182617188
2022-12-20,236.5957794189453
2022-12-21,239.169189453125
2022-12-22,233.06350708007812
2022-12-23,233.59182739257812
2022-12-27,231.8599548339844
2022-12-28,229.48226928710935
2022-12-29,235.82281494140625
2022-12-30,234.6584320068359
2023-01-03,234.4235992431641
2023-01-04,224.1691436767578
2023-01-05,217.5252685546875
2023-01-06,220.08888244628903
2023-01-09,222.23171997070312
2023-01-10,223.92453002929688
2023-01-11,230.6955718994141
2023-01-12,233.3766326904297
2023-01-13,234.0811004638672
2023-01-17,235.17703247070312
2023-01-18,230.73472595214844
2023-01-19,226.938232421875
2023-01-20,235.04981994628903
2023-01-23,237.3590087890625
2023-01-24,236.8306579589844
2023-01-25,235.4314117431641
2023-01-26,242.662353515625
2023-01-27,242.8188934326172
2023-01-30,237.4862060546875
2023-01-31,242.4764404296875
2023-02-01,247.3101348876953
2023-02-02,258.90509033203125
2023-02-03,252.78958129882812
2023-02-06,251.24362182617188
2023-02-07,261.8013610839844
2023-02-08,260.9892578125
2023-02-09,257.9461364746094
2023-02-10,257.43731689453125
2023-02-13,265.4804382324219
2023-02-14,266.3121643066406
2023-02-15,264.18353271484375
2023-02-16,257.1502685546875
2023-02-17,253.1382751464844
2023-02-21,247.85107421875
2023-02-22,246.7132110595703
2023-02-23,249.9110565185547
2023-02-24,244.4668884277344
2023-02-27,245.3889617919922
2023-02-28,244.66307067871097
2023-03-01,241.57313537597656
2023-03-02,246.32083129882812
2023-03-03,250.42111206054688
2023-03-06,251.9709930419922
2023-03-07,249.30287170410156
2023-03-08,248.86143493652344
2023-03-09,247.50778198242188
2023-03-10,243.8488922119141
2023-03-13,249.07725524902344
2023-03-14,255.8162078857422
2023-03-15,260.37750244140625
2023-03-16,270.932373046875
2023-03-17,274.1007385253906
2023-03-20,267.0380554199219
2023-03-21,268.5584716796875
2023-03-22,267.09686279296875
